"city_name","lat","lon","year","hottest_3mo_tasmax_c","country","pop_max"
"Balkh",36.7501199,66.8997302,2049,42.9227142333984,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2050,42.5629425048828,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2051,42.9572601318359,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2052,42.4575500488281,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2053,42.9584503173828,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2054,42.9405059814453,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2055,43.0693359375,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2056,42.8090057373047,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2057,42.6919937133789,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2058,42.8886871337891,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2059,43.2512512207031,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2060,43.3930053710938,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2061,43.0341033935547,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2062,43.629638671875,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2063,43.5267639160156,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2064,43.5757369995117,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2065,43.4427795410156,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2066,43.73681640625,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2067,43.7584686279297,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2068,43.6893081665039,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2069,44.1805648803711,"Afghanistan",179969
"Balkh",36.7501199,66.8997302,2070,44.1756439208984,"Afghanistan",179969
"Herat",34.3300092,62.169993,2026,38.9193496704102,"Afghanistan",481009
"Herat",34.3300092,62.169993,2027,38.7945785522461,"Afghanistan",481009
"Herat",34.3300092,62.169993,2028,37.9682159423828,"Afghanistan",481009
"Herat",34.3300092,62.169993,2029,38.7795639038086,"Afghanistan",481009
"Herat",34.3300092,62.169993,2030,39.087028503418,"Afghanistan",481009
"Herat",34.3300092,62.169993,2031,39.0387878417969,"Afghanistan",481009
"Herat",34.3300092,62.169993,2032,38.8411865234375,"Afghanistan",481009
"Herat",34.3300092,62.169993,2033,39.5351409912109,"Afghanistan",481009
"Herat",34.3300092,62.169993,2034,39.1131439208984,"Afghanistan",481009
"Herat",34.3300092,62.169993,2035,39.4311447143555,"Afghanistan",481009
"Herat",34.3300092,62.169993,2036,39.132682800293,"Afghanistan",481009
"Herat",34.3300092,62.169993,2037,39.460319519043,"Afghanistan",481009
"Herat",34.3300092,62.169993,2038,38.9484481811523,"Afghanistan",481009
"Herat",34.3300092,62.169993,2039,39.1987457275391,"Afghanistan",481009
"Herat",34.3300092,62.169993,2040,38.8190460205078,"Afghanistan",481009
"Herat",34.3300092,62.169993,2041,39.3723449707031,"Afghanistan",481009
"Herat",34.3300092,62.169993,2042,39.1041488647461,"Afghanistan",481009
"Herat",34.3300092,62.169993,2043,39.2714004516602,"Afghanistan",481009
"Herat",34.3300092,62.169993,2044,39.9290237426758,"Afghanistan",481009
"Herat",34.3300092,62.169993,2045,39.9893798828125,"Afghanistan",481009
"Herat",34.3300092,62.169993,2046,39.7936325073242,"Afghanistan",481009
"Herat",34.3300092,62.169993,2047,39.9569473266602,"Afghanistan",481009
"Herat",34.3300092,62.169993,2048,40.2550964355469,"Afghanistan",481009
"Herat",34.3300092,62.169993,2049,40.4999465942383,"Afghanistan",481009
"Herat",34.3300092,62.169993,2050,40.2790069580078,"Afghanistan",481009
"Herat",34.3300092,62.169993,2051,40.5643692016602,"Afghanistan",481009
"Herat",34.3300092,62.169993,2052,40.0180206298828,"Afghanistan",481009
"Herat",34.3300092,62.169993,2053,40.5253982543945,"Afghanistan",481009
"Herat",34.3300092,62.169993,2054,40.458366394043,"Afghanistan",481009
"Herat",34.3300092,62.169993,2055,40.4483489990234,"Afghanistan",481009
"Herat",34.3300092,62.169993,2056,40.2283020019531,"Afghanistan",481009
"Herat",34.3300092,62.169993,2057,40.1323394775391,"Afghanistan",481009
"Herat",34.3300092,62.169993,2058,40.4283294677734,"Afghanistan",481009
"Herat",34.3300092,62.169993,2059,40.6349334716797,"Afghanistan",481009
"Herat",34.3300092,62.169993,2060,40.8264846801758,"Afghanistan",481009
"Herat",34.3300092,62.169993,2061,40.4923934936523,"Afghanistan",481009
"Herat",34.3300092,62.169993,2062,41.2720565795898,"Afghanistan",481009
"Herat",34.3300092,62.169993,2063,41.0886001586914,"Afghanistan",481009
"Herat",34.3300092,62.169993,2064,41.5490493774414,"Afghanistan",481009
"Herat",34.3300092,62.169993,2065,41.1018295288086,"Afghanistan",481009
"Herat",34.3300092,62.169993,2066,41.3119659423828,"Afghanistan",481009
"Herat",34.3300092,62.169993,2067,41.3797149658203,"Afghanistan",481009
"Herat",34.3300092,62.169993,2068,41.3953399658203,"Afghanistan",481009
"Herat",34.3300092,62.169993,2069,41.9016799926758,"Afghanistan",481009
"Herat",34.3300092,62.169993,2070,41.6426849365234,"Afghanistan",481009
"Jalalabad",34.4415269,70.4361035,2026,36.952018737793,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2027,36.4364547729492,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2028,36.2144012451172,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2029,37.2801742553711,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2030,36.7145843505859,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2031,37.39404296875,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2032,36.6498489379883,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2033,37.5686340332031,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2034,37.1908264160156,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2035,37.4831466674805,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2036,36.9325103759766,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2037,37.2653274536133,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2038,37.7471542358398,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2039,37.5983352661133,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2040,37.7357406616211,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2041,37.7158966064453,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2042,37.6648864746094,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2043,37.1180648803711,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2044,38.1390686035156,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2045,37.8643493652344,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2046,38.2942047119141,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2047,38.3266754150391,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2048,38.5867919921875,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2049,38.9748916625977,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2050,37.6446151733398,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2051,38.5701446533203,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2052,38.6742401123047,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2053,39.3227767944336,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2054,38.6317443847656,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2055,38.4704818725586,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2056,38.7814254760742,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2057,38.7916259765625,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2058,39.3621368408203,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2059,38.7475280761719,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2060,38.8822708129883,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2061,39.1264038085938,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2062,39.1963500976562,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2063,39.7768173217773,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2064,39.8509902954102,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2065,39.9168395996094,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2066,39.8092575073242,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2067,39.8043823242188,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2068,39.4987945556641,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2069,39.8370590209961,"Afghanistan",597971
"Jalalabad",34.4415269,70.4361035,2070,39.4689254760742,"Afghanistan",597971
"Kabul",34.5186361,69.1813142,2026,28.593957901001,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2027,28.2969150543213,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2028,27.7357501983643,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2029,28.8203296661377,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2030,28.4493885040283,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2031,28.7760791778564,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2032,28.3746585845947,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2033,29.3905124664307,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2034,28.7279834747314,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2035,29.0455570220947,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2036,28.6560459136963,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2037,28.9580554962158,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2038,29.2383823394775,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2039,29.3822498321533,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2040,29.1574878692627,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2041,29.3118991851807,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2042,29.3320484161377,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2043,28.7297229766846,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2044,29.7626361846924,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2045,29.6530857086182,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2046,29.7401905059814,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2047,29.7432117462158,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2048,30.2056217193604,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2049,30.57493019104,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2050,29.6000003814697,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2051,30.4172534942627,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2052,30.2282047271729,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2053,30.9783630371094,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2054,30.3473224639893,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2055,30.3856830596924,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2056,30.3012561798096,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2057,30.4000873565674,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2058,30.725212097168,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2059,30.4655857086182,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2060,30.5717182159424,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2061,30.8026428222656,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2062,30.8089466094971,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2063,31.4032077789307,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2064,31.4325942993164,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2065,31.3255634307861,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2066,31.0687580108643,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2067,31.3204898834229,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2068,30.9906101226807,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2069,31.4685306549072,"Afghanistan",3277000
"Kabul",34.5186361,69.1813142,2070,31.0158557891846,"Afghanistan",3277000
"Kandahar",31.6100202,65.6949458,2026,40.7715377807617,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2027,40.6731033325195,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2028,39.5719299316406,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2029,40.7986068725586,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2030,40.8394927978516,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2031,40.7031173706055,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2032,40.2038269042969,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2033,41.4197387695312,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2034,40.7993392944336,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2035,40.8916702270508,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2036,40.8184127807617,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2037,41.3084716796875,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2038,40.8351669311523,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2039,41.1938629150391,"Afghanistan",715542
